antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedents_str,consequents_str
"frozenset({'Rice', 'Cold Drink'})",frozenset({'Chips'}),0.01643002028397566,0.21886409736308315,0.007302231237322515,0.4444444444444444,2.0306868499639585,0.0037062896782130354,1.4060446247464504,0.5160342338626521,"Rice, Cold Drink",Chips
"frozenset({'Shampoo', 'Tomato'})",frozenset({'Oil'}),0.011156186612576065,0.268762677484787,0.006085192697768763,0.5454545454545454,2.0295025728987994,0.003086826113252883,1.6087221095334685,0.512991452991453,"Shampoo, Tomato",Oil
"frozenset({'Rice', 'Oil', 'Shampoo'})",frozenset({'Dal'}),0.017849898580121704,0.17363083164300203,0.006288032454361055,0.3522727272727273,2.0288604502973664,0.0031887397191512823,1.275798014305541,0.5163288963504817,"Rice, Oil, Shampoo",Dal
"frozenset({'Rice', 'Dal'})","frozenset({'Milk', 'Shampoo'})",0.06693711967545639,0.04929006085192698,0.006693711967545639,0.1,2.02880658436214,0.003394377265489675,1.0563443768311922,0.5434782608695652,"Rice, Dal","Milk, Shampoo"
"frozenset({'Milk', 'Shampoo'})","frozenset({'Rice', 'Dal'})",0.04929006085192698,0.06693711967545639,0.006693711967545639,0.13580246913580246,2.02880658436214,0.003394377265489675,1.079687047232686,0.5333902282910178,"Milk, Shampoo","Rice, Dal"
"frozenset({'Wheat Flour', 'Biscuits'})",frozenset({'Bread'}),0.014401622718052738,0.39594320486815415,0.011561866125760649,0.8028169014084507,2.027606211036712,0.005859641471472831,3.063430889597219,0.5142130898351044,"Wheat Flour, Biscuits",Bread
"frozenset({'Ghee', 'Onion', 'Spices'})",frozenset({'Rice'}),0.018661257606490872,0.18235294117647058,0.006896551724137931,0.3695652173913043,2.026647966339411,0.003493616513542537,1.2969574036511156,0.516207475135569,"Ghee, Onion, Spices",Rice
"frozenset({'Rice', 'Apple'})",frozenset({'Banana'}),0.019269776876267748,0.13509127789046654,0.005273833671399594,0.2736842105263158,2.0259206574996047,0.0026706548885204215,1.1908163565276186,0.5163471481982339,"Rice, Apple",Banana
"frozenset({'Tea', 'Oats'})",frozenset({'Nuts'}),0.01947261663286004,0.1286004056795132,0.005070993914807302,0.2604166666666667,2.025006572029443,0.002566807516179865,1.178230437391081,0.5162267273479519,"Tea, Oats",Nuts
"frozenset({'Tea', 'Salt'})","frozenset({'Chips', 'Cold Drink'})",0.023123732251521298,0.1257606490872211,0.0058823529411764705,0.2543859649122807,2.0227787209960386,0.0029742973639060436,1.1725092471065506,0.5175993813724367,"Tea, Salt","Chips, Cold Drink"
"frozenset({'Juice', 'Dal'})",frozenset({'Oil'}),0.009330628803245436,0.268762677484787,0.005070993914807302,0.5434782608695652,2.022149302707137,0.002563269135030385,1.601757944557133,0.5102375102375102,"Juice, Dal",Oil
"frozenset({'Ghee', 'Onion', 'Tomato'})",frozenset({'Dal'}),0.019066937119675456,0.17363083164300203,0.006693711967545639,0.35106382978723405,2.021897991648439,0.0033831038185715635,1.2734213414025872,0.5152392410456926,"Ghee, Onion, Tomato",Dal
"frozenset({'Tea', 'Shampoo', 'Biscuits'})",frozenset({'Bread'}),0.010141987829614604,0.39594320486815415,0.008113590263691683,0.8,2.0204918032786887,0.0040979390987002625,3.02028397565923,0.5102459016393444,"Tea, Shampoo, Biscuits",Bread
"frozenset({'Oil', 'Coffee'})",frozenset({'Onion'}),0.017849898580121704,0.21947261663286005,0.007910750507099391,0.4431818181818182,2.0193034784069903,0.003993186559088908,1.4017634640062921,0.5139537593069191,"Oil, Coffee",Onion
"frozenset({'Bread', 'Biscuits'})","frozenset({'Chips', 'Cold Drink'})",0.14462474645030426,0.1257606490872211,0.03671399594320487,0.25385694249649365,2.0185721395285707,0.01852589395553983,1.1716779270691942,0.5899168977972611,"Bread, Biscuits","Chips, Cold Drink"
"frozenset({'Chips', 'Cold Drink'})","frozenset({'Bread', 'Biscuits'})",0.1257606490872211,0.14462474645030426,0.03671399594320487,0.29193548387096774,2.0185721395285707,0.01852589395553983,1.208047055127133,0.5771878324851623,"Chips, Cold Drink","Bread, Biscuits"
"frozenset({'Butter', 'Ghee'})",frozenset({'Tea'}),0.015212981744421906,0.2645030425963489,0.008113590263691683,0.5333333333333333,2.016359918200409,0.004089710305329378,1.5760649087221097,0.5118434603501545,"Butter, Ghee",Tea
"frozenset({'Tea', 'Butter', 'Soap'})",frozenset({'Milk'}),0.007302231237322515,0.3720081135902637,0.005476673427991886,0.75,2.01608505997819,0.00276018416039564,2.511967545638945,0.5076964991145619,"Tea, Butter, Soap",Milk
"frozenset({'Bread', 'Soap', 'Shampoo'})",frozenset({'Dal'}),0.016227180527383367,0.17363083164300203,0.005679513184584178,0.35,2.015771028037383,0.0028619743343934762,1.2713371820876893,0.5122238586156111,"Bread, Soap, Shampoo",Dal
"frozenset({'Rice', 'Soap'})",frozenset({'Oil'}),0.039350912778904665,0.268762677484787,0.02129817444219067,0.5412371134020618,2.013810542695974,0.010722117762261932,1.5939330400893406,0.5240508365508366,"Rice, Soap",Oil
"frozenset({'Tea', 'Onion'})","frozenset({'Butter', 'Milk'})",0.028600405679513184,0.095131845841785,0.005476673427991886,0.19148936170212766,2.012883908723858,0.002755864043875926,1.1191790327746343,0.5180158232987633,"Tea, Onion","Butter, Milk"
"frozenset({'Juice', 'Oil'})",frozenset({'Onion'}),0.01561866125760649,0.21947261663286005,0.006896551724137931,0.44155844155844154,2.0119067623688696,0.003468683269628758,1.3976885702155761,0.5109392613422867,"Juice, Oil",Onion
"frozenset({'Salt', 'Biscuits'})",frozenset({'Cold Drink'}),0.01257606490872211,0.20851926977687626,0.005273833671399594,0.41935483870967744,2.0111083218275385,0.002651481799966262,1.3631057020509354,0.5091650338158143,"Salt, Biscuits",Cold Drink
"frozenset({'Rice', 'Shampoo'})","frozenset({'Milk', 'Oil'})",0.03468559837728195,0.10182555780933063,0.007099391480730223,0.2046783625730994,2.0100883017637052,0.0035675110780130754,1.129322276577974,0.5205655449824392,"Rice, Shampoo","Milk, Oil"
"frozenset({'Bread', 'Ghee'})","frozenset({'Butter', 'Milk'})",0.027586206896551724,0.095131845841785,0.005273833671399594,0.19117647058823528,2.009594882729211,0.0026495068895572497,1.1187460815047021,0.5166393889798145,"Bread, Ghee","Butter, Milk"
"frozenset({'Tea', 'Dal', 'Biscuits'})",frozenset({'Bread'}),0.008924949290060852,0.39594320486815415,0.007099391480730223,0.7954545454545454,2.009011736214605,0.0035656184555377724,2.9531665539779124,0.5067656862171803,"Tea, Dal, Biscuits",Bread
"frozenset({'Bread', 'Apple'})","frozenset({'Tea', 'Biscuits'})",0.029817444219066937,0.14908722109533468,0.008924949290060852,0.29931972789115646,2.0076819843583693,0.004479549391275011,1.2144094999901534,0.5173388706213294,"Bread, Apple","Tea, Biscuits"
"frozenset({'Juice', 'Biscuits'})",frozenset({'Bread'}),0.014807302231237322,0.39594320486815415,0.011764705882352941,0.7945205479452054,2.0066528183247248,0.005901855181465466,2.9397430696416493,0.5091975321789384,"Juice, Biscuits",Bread
"frozenset({'Rice', 'Milk', 'Biscuits'})",frozenset({'Bread'}),0.006896551724137931,0.39594320486815415,0.005476673427991886,0.7941176470588235,2.0056352459016393,0.0027460306357977196,2.9339901477832506,0.5048868312757202,"Rice, Milk, Biscuits",Bread
frozenset({'Tomato'}),"frozenset({'Oil', 'Onion'})",0.13002028397565923,0.10040567951318459,0.02616632860040568,0.20124804992199688,2.004349264879686,0.013111553637332388,1.12624992076572,0.5759731492677319,Tomato,"Oil, Onion"
"frozenset({'Oil', 'Onion'})",frozenset({'Tomato'}),0.10040567951318459,0.13002028397565923,0.02616632860040568,0.26060606060606056,2.0043492648796857,0.013111553637332388,1.1766119110165263,0.5570121391678247,"Oil, Onion",Tomato
"frozenset({'Rice', 'Ghee'})",frozenset({'Onion'}),0.04381338742393509,0.21947261663286005,0.019269776876267748,0.4398148148148148,2.003962141439036,0.00965393809478747,1.3933381389033244,0.5239443538842864,"Rice, Ghee",Onion
"frozenset({'Tea', 'Chocolate', 'Biscuits'})",frozenset({'Bread'}),0.01075050709939148,0.39594320486815415,0.008519269776876268,0.7924528301886793,2.0014305598515314,0.004262679541985361,2.9104554674534397,0.5057949363875138,"Tea, Chocolate, Biscuits",Bread
"frozenset({'Chips', 'Cold Drink'})","frozenset({'Tea', 'Biscuits'})",0.1257606490872211,0.14908722109533468,0.037525354969574036,0.29838709677419356,2.001426377002414,0.018776049274014706,1.2127952251054999,0.5723333542359065,"Chips, Cold Drink","Tea, Biscuits"
"frozenset({'Tea', 'Biscuits'})","frozenset({'Chips', 'Cold Drink'})",0.14908722109533468,0.1257606490872211,0.037525354969574036,0.25170068027210885,2.001426377002414,0.018776049274014706,1.1683016780379865,0.5880230647811101,"Tea, Biscuits","Chips, Cold Drink"
frozenset({'Spices'}),frozenset({'Dal'}),0.1261663286004057,0.17363083164300203,0.04381338742393509,0.3472668810289389,2.0000300507858277,0.02190702286370238,1.2660138490592432,0.5721998693215035,Spices,Dal
frozenset({'Dal'}),frozenset({'Spices'}),0.17363083164300203,0.1261663286004057,0.04381338742393509,0.2523364485981308,2.0000300507858277,0.02190702286370238,1.1687525354969572,0.6050655466463026,Dal,Spices
"frozenset({'Salt', 'Cold Drink'})",frozenset({'Popcorn'}),0.019878296146044624,0.12758620689655173,0.005070993914807302,0.25510204081632654,1.9994484280198566,0.002534797509967126,1.1711856400566838,0.51,"Salt, Cold Drink",Popcorn
"frozenset({'Bread', 'Butter', 'Wheat Flour'})",frozenset({'Milk'}),0.007910750507099391,0.3720081135902637,0.0058823529411764705,0.7435897435897436,1.9988535637390599,0.002939489567947204,2.4491683569979714,0.5036978546098041,"Bread, Butter, Wheat Flour",Milk
"frozenset({'Panner', 'Dal'})",frozenset({'Oil'}),0.010953346855983773,0.268762677484787,0.0058823529411764705,0.5370370370370371,1.9981830887491268,0.0029385021127426984,1.5794726166328603,0.5050776498543182,"Panner, Dal",Oil
"frozenset({'Milk', 'Oil', 'Shampoo'})",frozenset({'Dal'}),0.019878296146044624,0.17363083164300203,0.006896551724137931,0.3469387755102041,1.9981403776463857,0.0034450666326543205,1.265377789046653,0.5096659524737047,"Milk, Oil, Shampoo",Dal
"frozenset({'Onion', 'Spices'})",frozenset({'Sugar'}),0.044219066937119675,0.05740365111561866,0.005070993914807302,0.11467889908256881,1.9977631536292024,0.0025326580236906962,1.0646943215377986,0.5225466893039049,"Onion, Spices",Sugar
"frozenset({'Tea', 'Coffee', 'Biscuits'})",frozenset({'Bread'}),0.00872210953346856,0.39594320486815415,0.006896551724137931,0.7906976744186046,1.9969977125428897,0.0034430917222453084,2.886049132296596,0.5036411126758867,"Tea, Coffee, Biscuits",Bread
"frozenset({'Tea', 'Milk', 'Rusk'})",frozenset({'Bread'}),0.00872210953346856,0.39594320486815415,0.006896551724137931,0.7906976744186046,1.9969977125428897,0.0034430917222453084,2.886049132296596,0.5036411126758867,"Tea, Milk, Rusk",Bread
"frozenset({'Bread', 'Potato', 'Dal'})",frozenset({'Milk'}),0.007099391480730223,0.3720081135902637,0.005273833671399594,0.7428571428571429,1.9968842498831594,0.002632802439014355,2.4421906693711968,0.5027893454859746,"Bread, Potato, Dal",Milk
"frozenset({'Poha', 'Oats'})",frozenset({'Milk'}),0.007099391480730223,0.3720081135902637,0.005273833671399594,0.7428571428571429,1.9968842498831594,0.002632802439014355,2.4421906693711968,0.5027893454859746,"Poha, Oats",Milk
"frozenset({'Tea', 'Oil'})","frozenset({'Bread', 'Biscuits'})",0.031643002028397565,0.14462474645030426,0.009127789046653144,0.28846153846153844,1.9945517315783794,0.004551427901369682,1.2021490049887615,0.5149280826700181,"Tea, Oil","Bread, Biscuits"
"frozenset({'Bread', 'Dal'})","frozenset({'Rice', 'Oil'})",0.049087221095334685,0.07667342799188641,0.007505070993914807,0.15289256198347106,1.994074948620403,0.003741385481939856,1.0899757581754317,0.5242482243335486,"Bread, Dal","Rice, Oil"
"frozenset({'Panner', 'Oil'})",frozenset({'Onion'}),0.016227180527383367,0.21947261663286005,0.007099391480730223,0.4375,1.9934149722735675,0.0035379697098116016,1.3876042370971378,0.5065684830633284,"Panner, Oil",Onion
frozenset({'Potato'}),frozenset({'Onion'}),0.14198782961460446,0.21947261663286005,0.06206896551724138,0.43714285714285717,1.991787694745181,0.030906525021703442,1.3867237775558325,0.5803396220584371,Potato,Onion
frozenset({'Onion'}),frozenset({'Potato'}),0.21947261663286005,0.14198782961460446,0.06206896551724138,0.2828096118299445,1.9917876947451807,0.030906525021703442,1.1963520210786056,0.6379512997160055,Onion,Potato
"frozenset({'Chocolate', 'Butter'})","frozenset({'Bread', 'Milk'})",0.015821501014198783,0.18032454361054767,0.005679513184584178,0.358974358974359,1.9907126993741167,0.0028265082349649656,1.2786937119675459,0.5056677658697444,"Chocolate, Butter","Bread, Milk"
"frozenset({'Tea', 'Tomatosauce', 'Milk'})",frozenset({'Bread'}),0.006693711967545639,0.39594320486815415,0.005273833671399594,0.7878787878787878,1.9898782911077992,0.002623503902505256,2.8476963199072727,0.5008089725263505,"Tea, Tomatosauce, Milk",Bread
"frozenset({'Tea', 'Butter', 'Milk', 'Ghee'})",frozenset({'Bread'}),0.006693711967545639,0.39594320486815415,0.005273833671399594,0.7878787878787878,1.9898782911077992,0.002623503902505256,2.8476963199072727,0.5008089725263505,"Tea, Butter, Milk, Ghee",Bread
"frozenset({'Salt', 'Namkeen'})",frozenset({'Chips'}),0.013995943204868154,0.21886409736308315,0.006085192697768763,0.43478260869565216,1.986541483660394,0.0030219832214903168,1.3820096738960836,0.5036617979839539,"Salt, Namkeen",Chips
"frozenset({'Butter', 'Apple'})",frozenset({'Biscuits'}),0.013184584178498986,0.20912778904665313,0.005476673427991886,0.4153846153846154,1.9862717302096549,0.00271941048924291,1.352807729262304,0.5031784096532298,"Butter, Apple",Biscuits
"frozenset({'Curd', 'Potato'})",frozenset({'Onion'}),0.015821501014198783,0.21947261663286005,0.006896551724137931,0.4358974358974359,1.986113085928243,0.003424165497492275,1.3836621796053845,0.5044857184423646,"Curd, Potato",Onion
"frozenset({'Tea', 'Waterbottle'})",frozenset({'Butter'}),0.017038539553752535,0.16795131845841785,0.005679513184584178,0.3333333333333333,1.9847020933977455,0.0028178680019255377,1.248073022312373,0.5047461824184895,"Tea, Waterbottle",Butter
"frozenset({'Curd', 'Chips'})",frozenset({'Cold Drink'}),0.01764705882352941,0.20851926977687626,0.007302231237322515,0.41379310344827586,1.9844357976653697,0.003622479417730581,1.3501730103806227,0.5049900199600799,"Curd, Chips",Cold Drink
"frozenset({'Tea', 'Biscuit', 'Biscuits'})",frozenset({'Bread'}),0.008519269776876268,0.39594320486815415,0.006693711967545639,0.7857142857142857,1.9844115925058547,0.0033205649889528448,2.8189317106152805,0.5003347716113673,"Tea, Biscuit, Biscuits",Bread
"frozenset({'Tea', 'Rice', 'Butter'})",frozenset({'Bread'}),0.008519269776876268,0.39594320486815415,0.006693711967545639,0.7857142857142857,1.9844115925058547,0.0033205649889528448,2.8189317106152805,0.5003347716113673,"Tea, Rice, Butter",Bread
"frozenset({'Chocolate', 'Milk', 'Bread'})",frozenset({'Tea'}),0.012373225152129817,0.2645030425963489,0.006490872210953347,0.5245901639344263,1.9833048375741729,0.0032181165114853385,1.5470798069525078,0.5020024645717807,"Chocolate, Milk, Bread",Tea
"frozenset({'Bread', 'Rusk'})","frozenset({'Tea', 'Butter'})",0.026774847870182555,0.09553752535496958,0.005070993914807302,0.1893939393939394,1.9824036543781764,0.002512991207534283,1.1157854827396638,0.5091954981242184,"Bread, Rusk","Tea, Butter"
"frozenset({'Tea', 'Butter', 'Potato'})",frozenset({'Milk'}),0.007707910750507099,0.3720081135902637,0.005679513184584178,0.7368421052631579,1.9807151466452388,0.002812107846565919,2.3863691683569974,0.4989779231398201,"Tea, Butter, Potato",Milk
"frozenset({'Tea', 'Onion', 'Biscuits'})",frozenset({'Chips'}),0.012170385395537525,0.21886409736308315,0.005273833671399594,0.43333333333333335,1.9799196787148596,0.002610173257244424,1.3784751223004417,0.5010266940451745,"Tea, Onion, Biscuits",Chips
"frozenset({'Tea', 'Milk', 'Chips', 'Biscuits'})",frozenset({'Bread'}),0.007505070993914807,0.39594320486815415,0.0058823529411764705,0.7837837837837838,1.9795358883473637,0.002910771079082819,2.793762677484787,0.4985729085181505,"Tea, Milk, Chips, Biscuits",Bread
"frozenset({'Butter', 'Milk', 'Wheat Flour'})",frozenset({'Bread'}),0.007505070993914807,0.39594320486815415,0.0058823529411764705,0.7837837837837838,1.9795358883473637,0.002910771079082819,2.793762677484787,0.4985729085181505,"Butter, Milk, Wheat Flour",Bread
"frozenset({'Tea', 'Biscuits', 'Oats'})",frozenset({'Bread'}),0.007505070993914807,0.39594320486815415,0.0058823529411764705,0.7837837837837838,1.9795358883473637,0.002910771079082819,2.793762677484787,0.4985729085181505,"Tea, Biscuits, Oats",Bread
"frozenset({'Butter', 'Wheat Flour', 'Biscuits'})",frozenset({'Bread'}),0.007505070993914807,0.39594320486815415,0.0058823529411764705,0.7837837837837838,1.9795358883473637,0.002910771079082819,2.793762677484787,0.4985729085181505,"Butter, Wheat Flour, Biscuits",Bread
"frozenset({'Dal', 'Coffee'})",frozenset({'Oil'}),0.009533468559837728,0.268762677484787,0.005070993914807302,0.5319148936170213,1.9791248494580491,0.002508753378948278,1.5621888253734095,0.4994880196600451,"Dal, Coffee",Oil
"frozenset({'Cookies', 'Dal'})",frozenset({'Oil'}),0.009533468559837728,0.268762677484787,0.005070993914807302,0.5319148936170213,1.9791248494580491,0.002508753378948278,1.5621888253734095,0.4994880196600451,"Cookies, Dal",Oil
"frozenset({'Carrot', 'Oil'})",frozenset({'Onion'}),0.015415821501014199,0.21947261663286005,0.006693711967545639,0.4342105263157895,1.97842688977527,0.0033103612851729486,1.379536770602387,0.5022911438239003,"Carrot, Oil",Onion
"frozenset({'Sugar', 'Onion'})",frozenset({'Oil'}),0.016024340770791075,0.268762677484787,0.008519269776876268,0.5316455696202531,1.9781227609266778,0.004212525046389823,1.5612904994243735,0.5025227984411659,"Sugar, Onion",Oil
"frozenset({'Banana', 'Popcorn'})",frozenset({'Chips'}),0.01359026369168357,0.21886409736308315,0.0058823529411764705,0.43283582089552236,1.977646521793258,0.002907932145369864,1.377265933596669,0.5011593524644218,"Banana, Popcorn",Chips
"frozenset({'Shampoo', 'Biscuits'})",frozenset({'Chips'}),0.01359026369168357,0.21886409736308315,0.0058823529411764705,0.43283582089552236,1.977646521793258,0.002907932145369864,1.377265933596669,0.5011593524644218,"Shampoo, Biscuits",Chips
"frozenset({'Nuts', 'Butter'})",frozenset({'Tea'}),0.013184584178498986,0.2645030425963489,0.006896551724137931,0.5230769230769231,1.9775837659273243,0.003409189093557266,1.5421710397173332,0.5009370654736715,"Nuts, Butter",Tea
"frozenset({'Bread', 'Oil', 'Butter'})",frozenset({'Tea'}),0.013184584178498986,0.2645030425963489,0.006896551724137931,0.5230769230769231,1.9775837659273243,0.003409189093557266,1.5421710397173332,0.5009370654736715,"Bread, Oil, Butter",Tea
"frozenset({'Bread', 'Milk', 'Rusk'})",frozenset({'Tea'}),0.013184584178498986,0.2645030425963489,0.006896551724137931,0.5230769230769231,1.9775837659273243,0.003409189093557266,1.5421710397173332,0.5009370654736715,"Bread, Milk, Rusk",Tea
"frozenset({'Butter', 'Soap', 'Biscuits'})",frozenset({'Milk'}),0.006896551724137931,0.3720081135902637,0.005070993914807302,0.7352941176470589,1.9765539803707743,0.0025054207176330697,2.3724137931034486,0.4975,"Butter, Soap, Biscuits",Milk
"frozenset({'Tea', 'Bread', 'Oil', 'Butter'})",frozenset({'Milk'}),0.006896551724137931,0.3720081135902637,0.005070993914807302,0.7352941176470589,1.9765539803707743,0.0025054207176330697,2.3724137931034486,0.4975,"Tea, Bread, Oil, Butter",Milk
"frozenset({'Butter', 'Potato'})",frozenset({'Biscuits'}),0.015212981744421906,0.20912778904665313,0.006288032454361055,0.41333333333333333,1.9764629809246688,0.003106575217343005,1.348077632306841,0.50167768512674,"Butter, Potato",Biscuits
"frozenset({'Butter', 'Ghee'})",frozenset({'Biscuits'}),0.015212981744421906,0.20912778904665313,0.006288032454361055,0.41333333333333333,1.9764629809246688,0.003106575217343005,1.348077632306841,0.50167768512674,"Butter, Ghee",Biscuits
"frozenset({'Bread', 'Panner'})","frozenset({'Butter', 'Milk'})",0.026977687626774847,0.095131845841785,0.005070993914807302,0.18796992481203006,1.97588854866377,0.002504556694329127,1.1143283750281723,0.5075922451532208,"Bread, Panner","Butter, Milk"
frozenset({'Onion'}),"frozenset({'Bread', 'Salt'})",0.21947261663286005,0.07018255578093306,0.030425963488843813,0.1386321626617375,1.9753079824345836,0.015022814329620776,1.0794661745118352,0.6325848925848926,Onion,"Bread, Salt"
"frozenset({'Bread', 'Salt'})",frozenset({'Onion'}),0.07018255578093306,0.21947261663286005,0.030425963488843813,0.43352601156069365,1.9753079824345836,0.015022814329620776,1.377869768597094,0.5310180337405468,"Bread, Salt",Onion
"frozenset({'Oil', 'Biscuits'})","frozenset({'Bread', 'Milk'})",0.014807302231237322,0.18032454361054767,0.005273833671399594,0.3561643835616438,1.9751298211011292,0.00260371365444828,1.2731129429027663,0.5011244674617127,"Oil, Biscuits","Bread, Milk"
"frozenset({'Onion', 'Spices'})","frozenset({'Rice', 'Oil'})",0.044219066937119675,0.07667342799188641,0.006693711967545639,0.15137614678899083,1.9742973642056212,0.0033032845228739885,1.088028068636588,0.5163219632659362,"Onion, Spices","Rice, Oil"
"frozenset({'Butter', 'Rusk', 'Biscuits'})",frozenset({'Bread'}),0.006490872210953347,0.39594320486815415,0.005070993914807302,0.78125,1.9731365266393444,0.0025009771692127924,2.761402492031295,0.49641486320947326,"Butter, Rusk, Biscuits",Bread
"frozenset({'Tea', 'Butter', 'Toothpaste'})",frozenset({'Bread'}),0.006490872210953347,0.39594320486815415,0.005070993914807302,0.78125,1.9731365266393444,0.0025009771692127924,2.761402492031295,0.49641486320947326,"Tea, Butter, Toothpaste",Bread
"frozenset({'Onion', 'Oil', 'Dal'})",frozenset({'Rice'}),0.023123732251521298,0.18235294117647058,0.008316430020283976,0.35964912280701755,1.9722693831352576,0.004099749433241857,1.276873489121676,0.5046390081841019,"Onion, Oil, Dal",Rice
"frozenset({'Oil', 'Biscuits'})",frozenset({'Bread'}),0.014807302231237322,0.39594320486815415,0.011561866125760649,0.7808219178082192,1.972055355939816,0.005699015424873174,2.756009127789047,0.5003232809220911,"Oil, Biscuits",Bread
"frozenset({'Bread', 'Dal'})",frozenset({'Rice'}),0.049087221095334685,0.18235294117647058,0.01764705882352941,0.359504132231405,1.9714742735270596,0.00869585968261544,1.276584440227704,0.518202502844141,"Bread, Dal",Rice
"frozenset({'Tea', 'Chocolate', 'Milk'})",frozenset({'Bread'}),0.008316430020283976,0.39594320486815415,0.006490872210953347,0.7804878048780488,1.9712115153938425,0.003198038255660381,2.7518142889339647,0.4968296175086929,"Tea, Chocolate, Milk",Bread
"frozenset({'Soap', 'Oil'})",frozenset({'Dal'}),0.04563894523326572,0.17363083164300203,0.01561866125760649,0.3422222222222222,1.9709761163032191,0.007694333241445141,1.2563044789211117,0.5161958126889051,"Soap, Oil",Dal
"frozenset({'Bread', 'Milk', 'Salt'})",frozenset({'Onion'}),0.037525354969574036,0.21947261663286005,0.016227180527383367,0.43243243243243246,1.970325223559974,0.007991392682134054,1.3752149135516276,0.5116701791359325,"Bread, Milk, Salt",Onion
"frozenset({'Coffee', 'Biscuits'})",frozenset({'Bread'}),0.010141987829614604,0.39594320486815415,0.007910750507099391,0.78,1.9699795081967213,0.0038950993421079704,2.7457127051447543,0.49742538881883147,"Coffee, Biscuits",Bread
"frozenset({'Juice', 'Chips'})",frozenset({'Biscuits'}),0.013793103448275862,0.20912778904665313,0.005679513184584178,0.4117647058823529,1.9689621726479147,0.00279499195635448,1.3444827586206896,0.49900099900099903,"Juice, Chips",Biscuits
"frozenset({'Rice', 'Oil', 'Onion'})",frozenset({'Dal'}),0.02434077079107505,0.17363083164300203,0.008316430020283976,0.3416666666666667,1.9677764797507789,0.004090121744997922,1.2552443063650602,0.5040819431063333,"Rice, Oil, Onion",Dal
"frozenset({'Bread', 'Salt', 'Butter'})",frozenset({'Milk'}),0.008316430020283976,0.3720081135902637,0.006085192697768763,0.7317073170731707,1.9669122536372583,0.0029914132541174823,2.3406970311635624,0.49571146110315667,"Bread, Salt, Butter",Milk
"frozenset({'Nuts', 'Chips', 'Cold Drink'})",frozenset({'Tea'}),0.010141987829614604,0.2645030425963489,0.005273833671399594,0.52,1.9659509202453989,0.0025912470324913907,1.5322853279242734,0.496374527112232,"Nuts, Chips, Cold Drink",Tea
"frozenset({'Nuts', 'Cold Drink'})",frozenset({'Biscuits'}),0.018255578093306288,0.20912778904665313,0.007505070993914807,0.4111111111111111,1.965836835865934,0.0036873223094931475,1.3429905469019097,0.500446727719455,"Nuts, Cold Drink",Biscuits
"frozenset({'Milk', 'Shampoo'})","frozenset({'Oil', 'Dal'})",0.04929006085192698,0.07119675456389453,0.006896551724137931,0.13991769547325103,1.9652257512339815,0.00338725935922386,1.0799004241194912,0.5166166744060543,"Milk, Shampoo","Oil, Dal"
"frozenset({'Rice', 'Dal'})",frozenset({'Shampoo'}),0.06693711967545639,0.11257606490872211,0.014807302231237322,0.22121212121212122,1.965001365001365,0.007271784701850244,1.139493768794248,0.5263251935675998,"Rice, Dal",Shampoo
frozenset({'Shampoo'}),"frozenset({'Rice', 'Dal'})",0.11257606490872211,0.06693711967545639,0.014807302231237322,0.13153153153153152,1.965001365001365,0.007271784701850244,1.0743773829463106,0.5533933463796477,Shampoo,"Rice, Dal"
"frozenset({'Milk', 'Onion', 'Biscuits'})",frozenset({'Bread'}),0.007302231237322515,0.39594320486815415,0.005679513184584178,0.7777777777777778,1.9643670309653918,0.002788244345790355,2.7182555780933066,0.49454142098196047,"Milk, Onion, Biscuits",Bread
"frozenset({'Biscuit', 'Biscuits'})",frozenset({'Bread'}),0.010953346855983773,0.39594320486815415,0.008519269776876268,0.7777777777777778,1.9643670309653918,0.004182366518685533,2.7182555780933066,0.4963670455877183,"Biscuit, Biscuits",Bread
"frozenset({'Biscuits', 'Namkeen'})",frozenset({'Bread'}),0.012778904665314401,0.39594320486815415,0.009939148073022312,0.7777777777777778,1.9643670309653918,0.004879427605133121,2.7182555780933066,0.49728492177639494,"Biscuits, Namkeen",Bread
"frozenset({'Bread', 'Apple'})","frozenset({'Butter', 'Biscuits'})",0.029817444219066937,0.08661257606490873,0.005070993914807302,0.17006802721088435,1.963548885596393,0.002488428259322194,1.100556978020151,0.5057997072966757,"Bread, Apple","Butter, Biscuits"
"frozenset({'Butter', 'Milk', 'Onion'})",frozenset({'Tea'}),0.010547667342799188,0.2645030425963489,0.005476673427991886,0.5192307692307693,1.9630427088249176,0.0026867833235273545,1.5298336713995946,0.49581643964587796,"Butter, Milk, Onion",Tea
"frozenset({'Milk', 'Salt'})",frozenset({'Onion'}),0.06876267748478702,0.21947261663286005,0.029614604462474645,0.43067846607669613,1.9623334914585138,0.014523079708206984,1.3709781500593805,0.5266140125259963,"Milk, Salt",Onion
frozenset({'Onion'}),"frozenset({'Milk', 'Salt'})",0.21947261663286005,0.06876267748478702,0.029614604462474645,0.13493530499075784,1.9623334914585135,0.014523079708206984,1.0764944262408764,0.6282964998718421,Onion,"Milk, Salt"
"frozenset({'Rice', 'Bread', 'Soap'})",frozenset({'Dal'}),0.01845841784989858,0.17363083164300203,0.006288032454361055,0.34065934065934067,1.9619749409469036,0.003083082012269131,1.2533265720081137,0.4995300281983081,"Rice, Bread, Soap",Dal
